date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:26:22	4189/4189	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/Font-Awesome.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/Font-Awesome.js	(from https://html.themefax.com/edufax/index.html)
05:26:22	2945/2945	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/jquery.nice-select.min.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/jquery.nice-select.min.js	(from https://html.themefax.com/edufax/index.html)
05:26:22	53181/53181	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/slick.min.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/slick.min.js	(from https://html.themefax.com/edufax/index.html)
05:26:23	15597/15597	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/sticky_sidebar.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/sticky_sidebar.js	(from https://html.themefax.com/edufax/index.html)
05:26:23	15025/15025	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/venobox.min.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/venobox.min.js	(from https://html.themefax.com/edufax/index.html)
05:26:23	8157/8157	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/wow.min.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/wow.min.js	(from https://html.themefax.com/edufax/index.html)
05:26:24	15665/15665	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/videoPlayer.min.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/videoPlayer.min.js	(from https://html.themefax.com/edufax/index.html)
05:26:24	6626/6626	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/js/main.js	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/js/main.js	(from https://html.themefax.com/edufax/index.html)
05:26:24	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-brands-400.eot	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-brands-400.eot	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:25	78460/78460	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-brands-400.woff2	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-brands-400.woff2	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:25	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-brands-400.eot?	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-brands-400d41d.eot	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:26	92136/92136	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-brands-400.woff	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-brands-400.woff	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:26	136516/136516	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-brands-400.ttf	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-brands-400.ttf	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:26	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-regular-400.eot	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-regular-400.eot	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:27	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-regular-400.eot?	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-regular-400d41d.eot	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:27	751262/751262	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-brands-400.svg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-brands-400.svg	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:27	13548/13548	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-regular-400.woff2	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-regular-400.woff2	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:27	16772/16772	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-regular-400.woff	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-regular-400.woff	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:28	34052/34052	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-regular-400.ttf	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-regular-400.ttf	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:28	145515/145515	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-regular-400.svg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-regular-400.svg	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:29	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-solid-900.eot?	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-solid-900d41d.eot	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:29	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-solid-900.eot	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-solid-900.eot	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:29	104280/104280	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-solid-900.woff	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-solid-900.woff	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:29	80300/80300	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-solid-900.woff2	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-solid-900.woff2	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:29	204528/204528	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-solid-900.ttf	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-solid-900.ttf	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:30	922603/922603	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/webfonts/fa-solid-900.svg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/webfonts/fa-solid-900.svg	(from https://html.themefax.com/edufax/css/all.min.css)
05:26:30	2221/2221	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/banner_text_shapes.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/banner_text_shapes.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:30	2592/2592	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/banner_img_shapes.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/banner_img_shapes.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:30	2696/2696	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/banner_img_shapes_2.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/banner_img_shapes_2.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:31	2108/2108	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/dot_shapes_2.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/dot_shapes_2.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:31	1618/1618	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/dot_shapes_1.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/dot_shapes_1.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:32	2028/2028	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/check_icon.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/check_icon.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:32	11703/11703	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/single_instructor_bg.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/single_instructor_bg.jpg	(from https://html.themefax.com/edufax/css/style.css)
05:26:32	2064/2064	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/accordian_plus.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/accordian_plus.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:33	2025/2025	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/accordian_minus.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/accordian_minus.png	(from https://html.themefax.com/edufax/css/style.css)
05:26:34	824728/824728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/breadcrumb_bg.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/breadcrumb_bg.jpg	(from https://html.themefax.com/edufax/about.html)
05:26:35	75178/75178	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_img_1.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_img_1.jpg	(from https://html.themefax.com/edufax/blog.html)
05:26:35	74791/74791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_img_2.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_img_2.jpg	(from https://html.themefax.com/edufax/blog.html)
05:26:36	54992/54992	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_img_4.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_img_4.jpg	(from https://html.themefax.com/edufax/blog.html)
05:26:36	105649/105649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_img_8.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_img_8.jpg	(from https://html.themefax.com/edufax/blog.html)
05:26:36	91692/91692	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_img_9.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_img_9.jpg	(from https://html.themefax.com/edufax/blog.html)
05:26:36	347527/347527	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_details_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_details_img.jpg	(from https://html.themefax.com/edufax/blog_details.html)
05:26:37	680016/680016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/about_video_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/about_video_img.jpg	(from https://html.themefax.com/edufax/about.html)
05:26:37	14661/14661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_img_1.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_img_1.jpg	(from https://html.themefax.com/edufax/blog_details.html)
05:26:37	318345/318345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/blog_details_video_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/blog_details_video_img.jpg	(from https://html.themefax.com/edufax/blog_details.html)
05:26:37	19100/19100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_img_2.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_img_2.jpg	(from https://html.themefax.com/edufax/blog_details.html)
05:26:37	17760/17760	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_img_3.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_img_3.jpg	(from https://html.themefax.com/edufax/blog_details.html)
05:26:37	17117/17117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_img_4.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_img_4.jpg	(from https://html.themefax.com/edufax/blog_details.html)
05:26:38	226097/226097	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/course_details_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/course_details_img.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:38	200684/200684	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/instructor_details_img.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/instructor_details_img.png	(from https://html.themefax.com/edufax/courses_details.html)
05:26:38	19887/19887	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/review_img_1.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/review_img_1.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:38	885/885	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/like_icon.svg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/like_icon.svg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:39	884/884	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/dislike_icon.svg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/dislike_icon.svg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:39	17254/17254	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/review_img_2.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/review_img_2.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:39	18874/18874	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/review_img_3.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/review_img_3.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:39	14421/14421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/review_img_4.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/review_img_4.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:40	26629/26629	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_video_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_video_img.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:40	6225/6225	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_course_img_1.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_course_img_1.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:40	7570/7570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_course_img_2.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_course_img_2.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:41	6959/6959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/sidebar_course_img_3.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/sidebar_course_img_3.jpg	(from https://html.themefax.com/edufax/courses_details.html)
05:26:41	139116/139116	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/event_details_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/event_details_img.jpg	(from https://html.themefax.com/edufax/event_details.html)
05:26:42	33320/33320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/dashboard_user_img.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/dashboard_user_img.jpg	(from https://html.themefax.com/edufax/dashboard.html)
05:26:42	105127/105127	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/instructor_img_6.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/instructor_img_6.png	(from https://html.themefax.com/edufax/instructor.html)
05:26:42	724/724	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/camera_icon.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/camera_icon.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:42	15568/15568	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/dashboard_info.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/dashboard_info.html	(from https://html.themefax.com/edufax/dashboard.html)
05:26:42	22739/22739	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/dashboard_courses.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/dashboard_courses.html	(from https://html.themefax.com/edufax/dashboard.html)
05:26:42	26427/26427	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/dashboard_review.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/dashboard_review.html	(from https://html.themefax.com/edufax/dashboard.html)
05:26:43	25705/25705	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/dashboard_order.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/dashboard_order.html	(from https://html.themefax.com/edufax/dashboard.html)
05:26:43	28781/28781	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/dashboard_wishlist.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/dashboard_wishlist.html	(from https://html.themefax.com/edufax/dashboard.html)
05:26:43	16595/16595	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/dashboard_change_password.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/dashboard_change_password.html	(from https://html.themefax.com/edufax/dashboard.html)
05:26:44	4362/4362	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/overview_icon_1.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/overview_icon_1.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:44	4124/4124	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/overview_icon_2.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/overview_icon_2.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:44	5678/5678	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/overview_icon_3.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/overview_icon_3.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:44	2975/2975	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/overview_icon_4.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/overview_icon_4.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:45	5321/5321	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/overview_icon_5.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/overview_icon_5.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:45	5978/5978	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/overview_icon_6.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/overview_icon_6.png	(from https://html.themefax.com/edufax/dashboard.html)
05:26:45	14919/14919	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jul%202023%2019:07:14%20GMT	https://html.themefax.com/edufax/sign_in.html	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/sign_in.html	(from https://html.themefax.com/edufax/forgot_password.html)
05:26:46	12905/12905	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_4.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_4.png	(from https://html.themefax.com/edufax/payment.html)
05:26:46	14778/14778	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_5.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_5.png	(from https://html.themefax.com/edufax/payment.html)
05:26:46	11388/11388	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_1.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_1.png	(from https://html.themefax.com/edufax/payment.html)
05:26:46	15810/15810	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_2.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_2.png	(from https://html.themefax.com/edufax/payment.html)
05:26:47	14517/14517	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_3.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_3.png	(from https://html.themefax.com/edufax/payment.html)
05:26:47	6128/6128	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_6.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_6.png	(from https://html.themefax.com/edufax/payment.html)
05:26:47	8335/8335	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/payment_7.png	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/payment_7.png	(from https://html.themefax.com/edufax/payment.html)
05:26:48	65700/65700	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2018:01:44%20GMT	https://html.themefax.com/edufax/images/404.jpg	C:/Users/Mega%20Computers/Desktop/samad%20web/html.themefax.com/edufax/images/404.jpg	(from https://html.themefax.com/edufax/404.html)
